country,region,market,commodity,unit,date,latitude,longitude,hh_size,food_consumption_score,coping_strategy_index,livelihood_type,assistance_received,market_distance_km,shock_occurred,shock_type,import_dependency,vulnerability_index,availability_score,transport_cost_index,seasonality_index,exchange_rate,urban_rural,market_type,price_usd,local_price,infl_adj_price
Kenya,West Africa,Market_473,Tomato,kg,2017-08-04 11:21:52,9.262597714702913,34.47412053845818,6,41.58555234717502,26,small business,Cash,12.278590238612418,0,Conflict,0.7022971709020942,0.9194258022908353,0.9092190237281423,2.061710918138203,0.09534237640032439,1.3523501930193795,Urban,Retail,2.204761629509186,104.22806657859196,2.2526327866586024
Somalia,Horn of Africa,Market_218,Sorghum,kg,2018-10-17 03:28:55,2.7569224338048137,84.78844680276407,8,50.33631623609769,21,small business,Cash,6.304294617795943,1,Flood,0.5042765433004086,0.2361715182453612,0.5897501467390807,1.9157684934681178,0.8844977472825194,0.6327348241338715,urban,retail,3.2644327045144985,135.896211044826,3.4109137627937307
Ethiopia,Middle East,Market_237,Maize,kg,2020-03-23 11:35:27,15.118766028174598,87.12567026884244,10,24.079559093645237,15,Agriculture,None,11.345627742254852,0,Conflict,0.7094622945125908,0.6419956506217237,0.4774958179574602,1.3637505249974573,,1.0985220700504525,Rural,WHOLESALE,2.0476999729202916,95.91900117420441,2.0057839396842514
Yemen,West Africa,Market_431,Palm Oil,kg,2023-06-23 20:51:03,-13.669950961680449,73.16127381317025,5,35.74217628572952,31,Pastoral,None,12.194091064032078,0,Conflict,0.5331320767367664,0.8843646383162692,0.3183587500254345,2.5215568254278153,0.34839970943210397,0.5388295315872533,Rural,Retail,2.961713991106159,175.5430682542134,3.06089956532344
Kenya,East Africa,Market_386,Salt,kg,2017-07-23 08:34:43,-17.699212405395382,65.7173629554909,5,50.90529892057687,4,casual labor,None,1.2223999988089176,1,None,0.7851003375847444,0.10381171521410926,0.9429253891069092,2.0375396884209316,0.11587450414086853,0.4862223108975193,RURAL,Retail,2.981675530553336,184.12561338636672,3.128725440450785
South Sudan,West Africa,Market_298,Sugar,kg,2020-09-13 09:10:36,-7.83774017242675,110.33981405312454,2,,32,SMALL BUSINESS,Cash,10.164205860859331,0,,0.9975235577184602,0.18574063458223256,0.6178105530587172,2.6423620230839617,0.27747011430280477,0.9702818891808849,rural,WHOLESALE,3.4186873071785384,,3.5358416732185187
Nigeria,Middle East,Market_418,Sorghum,kg,2020-07-23 21:41:58,-16.46912757617261,114.45934649377377,6,41.79341630468338,34,Pastoral,Food,4.611006797657537,0,,0.8742337843297815,0.7862382948860488,0.8259559242448105,1.3840228321690613,0.41885420119154215,0.8646136496420875,URBAN,RETAIL,1.7468872764999475,78.05760468693825,1.6730596867959682
Kenya,Middle East,Market_94,Sunflower Oil,kg,2018-08-01 06:46:40,-17.587353493782206,90.58454244292123,11,55.7260213291667,4,Pastoral,None,5.446048315878623,0,Conflict,0.7364830548481605,0.5622748237226876,0.6935954018520103,2.951583802832962,0.8386590743480546,1.2436316768020728,Rural,WHOLESALE,3.7421052222502627,241.63266676916462,
Yemen,Horn of Africa,Market_253,Fish,kg,2017-08-04 08:02:13,-3.2364081242491523,75.11024770798325,11,16.07128514517089,22,Small business,Cash,11.028256388813688,0,Conflict,0.3208177143709219,0.056428818667591085,0.2937077231377194,2.3471182556150474,0.9677002308760787,1.2261440539799606,URBAN,RETAIL,4.616468092014552,295.2987685187752,4.5156326544130065
Afghanistan,Horn of Africa,Market_405,Milk,kg,2020-11-06 09:14:58,-11.97977261234187,36.07929318901673,5,55.76955961861879,36,Casual labor,Food,14.365231833288355,0,Drought,0.6127287737557043,0.5345593635720037,0.2382773023776392,1.9785024959913646,0.7197023483334934,1.3869412635592124,Rural,Wholesale,2.4233028877889478,127.02443096854549,2.3178782713123343
Kenya,South Asia,Market_492,Beans,kg,2020-01-30 14:05:12,11.605899885089514,57.09343381580718,9,47.32580800183217,31,SMALL BUSINESS,Cash,12.074594818813258,0,None,0.6700675951248707,0.9214838740632113,0.5025524561363502,2.511472886472927,0.9324717315761721,1.2054661927342338,Rural,Wholesale,3.580716270680111,205.18297062194557,3.490435786123843
Afghanistan,West Africa,Market_357,Onion,kg,2021-04-28 15:55:20,3.191375438620522,55.6582570191631,3,40.25563500029896,13,PASTORAL,None,4.446284207053176,1,,0.7592042601399596,0.18290488745455658,0.20599137406913198,2.194475146197166,0.18095590596951183,1.3033595216316276,Urban,Wholesale,2.8893425672030757,192.51067102284108,2.7798534909163957
Yemen,South Asia,Market_428,Goat Meat,kg,2019-10-23 20:21:08,-5.576285982543748,35.24182466000475,5,51.78933251776316,32,PASTORAL,Food,10.646944365204918,0,None,0.2742892202088404,0.06844184818211185,0.36892875110355183,1.847079185585139,0.9290869342476658,0.9768362919889917,Urban,WHOLESALE,4.018767819635885,214.9675048254979,4.192692960277823
South Sudan,Middle East,Market_215,Goat Meat,kg,2022-06-30 19:44:27,-8.538234327684906,105.9026786999684,3,42.45800355519546,4,casual labor,None,4.983537481835232,0,Conflict,0.5652169340508667,0.9464353952114343,0.933702354070123,2.5546153712904793,0.5787878131205898,1.1629316349483905,urban,WHOLESALE,4.450536755129589,239.15232776312746,4.322483095449267
Somalia,Horn of Africa,Market_481,Chickpeas,kg,2020-10-11 06:50:22,2.525526274410641,108.03428457245502,9,26.292478267403496,34,PASTORAL,Cash,6.649939513060434,0,None,0.5162086884153648,0.3798345088045957,0.663714769134683,1.6730106648305842,0.44898520513851903,0.890073517687201,rural,wholesale,3.308602216236381,182.45956914574666,3.329580140431324
Ethiopia,Horn of Africa,Market_380,Millet,kg,2019-11-04 07:00:23,-2.6399160496036984,112.11337951033515,9,32.94485583232823,37,Small Business,Cash,1.9334971436750452,0,Drought,0.3364368483894266,0.7763017716011584,0.7554998823974175,,0.45384718828278003,0.7418454178261129,RURAL,Retail,1.7279478359440763,104.87907639989072,1.791086793341344
South Sudan,Horn of Africa,Market_258,Salt,kg,2019-10-27 23:37:28,-17.770592790507237,96.76283795026808,10,36.98778495739783,21,SMALL BUSINESS,Cash,12.530927929589472,0,,0.5850742556315641,0.6063866089845588,0.8235552078021489,2.5838051188203384,0.9529444495665809,0.8153551019493386,URBAN,retail,1.6676020644001341,78.67923767777053,1.6471708014709197
Afghanistan,East Africa,Market_347,Maize,kg,2019-05-10 14:05:42,6.60762444730533,93.94625730306028,7,45.32553291417042,5,Casual labor,Food,9.738795750988759,0,Flood,0.9181502982161328,0.18726653863388298,0.9573476280731734,1.5988552806641976,0.36542621629336147,0.6325199841901665,Urban,retail,1.8735883231632442,86.05377715902037,1.9089282615186982
Afghanistan,Middle East,Market_240,Lentils,kg,2022-03-17 15:27:10,-0.009696491068460489,73.00438585339634,1,29.37174782358968,39,Small business,Food,12.958204929316747,0,,0.7921514432595896,0.20166212938725359,0.32264087229217586,2.219042496319733,0.15545314632362672,1.2614522231649867,RURAL,WHOLESALE,3.3403386446627934,,3.325843198304192
Ethiopia,Horn of Africa,Market_315,Onion,kg,2017-07-17 05:28:54,-8.924016199089127,107.16581438777467,9,40.06322763079301,33,small business,Cash,3.4302636955299706,0,Conflict,0.6020944115174186,0.7426639328237301,0.6605392377510093,2.786371252107885,0.5918985266001833,0.8189158049658471,urban,Retail,1.4643123036198564,92.84533379645843,1.4443635215948536
Somalia,Middle East,Market_214,Lentils,kg,2022-02-12 14:27:47,-8.383395858553762,75.91211091949984,9,38.56495757822177,3,small business,Food,2.0270139851099005,0,None,0.75673608082437,0.6344928668867108,0.5110651550204499,1.51907126011336,,0.7498243145186847,RURAL,Wholesale,2.647355909625447,148.75414916453175,2.684472157072744
Kenya,Horn of Africa,Market_98,Maize,kg,2023-09-20 12:08:21,-1.8886162688059969,32.66769978629854,10,39.96509305122833,1,casual labor,Cash,12.250278736555861,0,None,0.8099968145031344,0.014909250509428151,0.505508708524649,2.7877497669995064,0.7123490413823901,1.3505707024783469,Urban,RETAIL,2.3592857802695715,144.6490311402162,2.249424947541293
Ethiopia,West Africa,Market_16,Goat Meat,kg,2018-07-14 20:25:13,13.10369848222539,82.6419333708198,5,46.82787380404684,8,Casual labor,,13.19675215079957,0,,0.7506610232954541,0.49522170728099746,0.7446101938457452,1.3599659119162857,0.0007641913590488159,0.5320359683438135,Rural,WHOLESALE,3.6449046225950577,172.15201163938582,3.6197742065966807
Nigeria,Middle East,Market_404,Palm Oil,kg,2023-05-24 21:17:03,-3.0779767874132027,65.14118320291074,11,32.66142646423047,29,Agriculture,Cash,2.661707804369422,0,None,0.874571318899318,0.9188135996799874,0.3624747906388186,1.4987936191989142,0.40844571072295555,0.8262419226188975,urban,WHOLESALE,3.204466041390599,198.25956918495916,3.0709610471949205
Nigeria,South Asia,Market_154,Goat Meat,kg,2022-10-10 22:54:41,13.583233263246072,76.91681538710318,2,26.743825998983002,36,Casual Labor,Food,9.66427484778805,1,None,0.7992888121444759,0.532499785962644,0.7072846982836114,2.1196242503652125,0.7997860292967586,1.364152778605808,Urban,wholesale,5.473939685963974,247.74874686350933,5.561267695356583
Yemen,East Africa,Market_16,Salt,kg,2020-04-18 02:20:51,-3.0054714584188744,69.66354865626855,1,35.92350067308674,18,Pastoral,Food,2.5594393716858552,0,,0.8449776365171037,0.027967107421229875,0.4906000369915935,2.0670078448854596,0.4090288984253091,0.7874461311446024,RURAL,Retail,1.543814705960037,87.07583171814166,1.594661726557034
South Sudan,South Asia,Market_198,Milk,kg,2018-07-11 10:20:55,13.196526634539552,74.71183747001925,2,19.196293398031102,8,Agriculture,None,0.31662535072817655,0,,0.567209803804734,0.4893193579506431,0.294870996766674,2.764088416397067,,1.1809870230843997,Urban,Retail,2.5990211793699056,173.2611092229006,2.5867231040220746
Afghanistan,Middle East,Market_493,Sugar,kg,2018-07-29 11:48:51,17.26119856737411,39.77154541362057,4,44.250381836574036,4,Pastoral,Food,8.180724441421836,0,None,0.5527292881816932,0.04524469941100129,0.8783317545051155,,0.7036781932674657,1.0769075376858628,RURAL,retail,2.707161016582599,186.71473005711715,2.708908642165699
Somalia,Horn of Africa,Market_108,Sorghum,kg,2020-11-05 16:57:45,-19.17704485648825,31.30798816231708,4,43.837216392983755,15,casual labor,None,14.259818174297182,0,None,0.4223592044221478,0.4528118116313715,0.31447852531298237,2.919627770900764,0.669763273123704,0.8154509525017497,urban,Wholesale,1.7588260613565048,76.77631796274716,1.7924724255553255
Yemen,Middle East,Market_23,Palm Oil,kg,2020-12-28 14:36:35,-17.5099835111045,60.61686623985409,1,40.36884955799968,25,small business,None,8.898360411115068,0,Conflict,0.5439206894172867,0.7372264269300447,0.604737597382274,2.16426158473509,0.4139452936493584,1.3167366523442987,Urban,wholesale,2.922986303901337,180.6489349204247,2.907758761166734
South Sudan,East Africa,Market_42,Fish,kg,2020-05-19 13:31:09,-14.639228170169648,52.90849874000574,8,22.46424962299939,6,Small business,Cash,6.49401293753739,0,Drought,0.7274225047322093,0.1310152180698474,0.422216464614724,2.2580487334987507,0.91841368259982,1.207544089262298,urban,WHOLESALE,4.900303493033054,246.18687194861735,4.72188850795044
South Sudan,Middle East,Market_37,Sugar,kg,2019-02-23 15:44:35,-15.115180825356497,52.505194335536835,10,26.55062497609698,1,Agriculture,Food,4.302570402730298,0,Flood,0.3799562302335978,0.34100045834119075,0.9627007142684498,1.0272190348980603,0.3600867458569861,0.41532649988015224,rural,Wholesale,2.4481452922838374,157.9599408557956,2.491712651874042
Yemen,Horn of Africa,Market_328,Vegetables,kg,2019-02-07 12:25:01,-1.820884665334109,114.33857017088121,8,57.57540746245494,13,pastoral,Food,4.294034597924044,0,Conflict,0.30089619568167014,0.19900332475496185,0.6908780739735703,2.992573421214357,0.38154614647970586,0.745008220980123,rural,Wholesale,1.6992855091909156,81.8034076424762,1.752568333863411
Bangladesh,South Asia,Market_390,Sorghum,kg,2021-03-19 02:11:11,10.561362861796137,103.70865345831633,8,34.92107300895632,30,Agriculture,None,4.019864535938981,1,Drought,0.8929344992540348,0.3935449563581763,0.7096486594075699,1.6945612809263952,0.6974981225567293,0.6330992797452599,rural,Retail,2.4374877759682114,107.51203975611202,2.3738942432556382
South Sudan,West Africa,Market_165,Palm Oil,kg,2021-02-28 22:51:23,18.45313660666489,31.203377583638442,5,46.85445861074819,21,agriculture,,3.216531408558541,0,Conflict,0.12458256798958434,0.14956700236223075,0.6343093356979953,1.9690015844868174,0.7463879528948498,0.5662334889883558,URBAN,Retail,2.904989741961818,164.71227576303386,2.8448358029075833
Bangladesh,South Asia,Market_116,Goat Meat,kg,2021-11-28 08:54:33,-3.2887674412884884,30.784728936707307,10,69.49356189767457,32,Small Business,,1.0912884142880426,0,Conflict,0.941228374109398,0.27188213080443113,0.9171389121117763,1.087338068803783,0.3146460350793564,0.6464820815348779,Urban,wholesale,3.803479546707754,201.15705708089786,3.990235839867158
Nigeria,Horn of Africa,Market_150,Wheat Flour,kg,2020-02-13 14:04:58,7.539245462561972,99.92099324291279,2,34.42209453018791,39,CASUAL LABOR,Cash,11.38055263496072,1,Drought,0.8654606406254,0.13453192995524343,0.44218867511124815,1.9468939393832794,0.7962218773862365,0.8314314974797734,rural,WHOLESALE,4.300469413529817,210.76054089634667,4.411555133796081
Nigeria,Horn of Africa,Market_6,Chickpeas,kg,2023-01-30 18:51:13,5.420276472582557,118.63745226579799,4,43.9693737861859,30,agriculture,,4.798812960513254,0,Drought,0.6928243002706292,0.412433270832517,0.6545787760681419,1.1805039801401347,0.8268524333523654,0.7179716223424604,Rural,Retail,2.790012565685637,123.16076211591495,2.6653105873699086
South Sudan,East Africa,Market_32,Millet,kg,2020-10-22 02:26:23,-4.2726586147263035,71.86857235922412,1,37.064652423460785,18,Small business,None,2.4253409635301435,1,Drought,0.7837305037724666,0.4715674292762967,0.3797870052902641,2.9324856507382213,0.04542678767881647,1.325271440333988,rural,Retail,3.9697242762938045,244.83070374943784,4.1416485481691
Nigeria,Middle East,Market_145,Salt,kg,2020-01-15 17:30:58,8.844940756133688,68.98167883341503,10,45.87460545172645,5,PASTORAL,Food,9.102548580699459,1,Flood,0.6397775106175658,0.5870597624111243,0.3566661937504021,2.68247887697094,0.469617857725279,0.4533610139334455,RURAL,WHOLESALE,2.7221912165650872,150.95205387901618,2.792336808158343
Somalia,Middle East,Market_294,Salt,kg,2022-04-06 09:01:31,3.678043334355653,54.824207263265095,1,44.23264746242662,39,agriculture,Food,14.021917703273624,0,Flood,0.615665338212425,0.7565783028959346,0.5851615226240798,2.4308798483183685,0.6595991911069524,0.726474132950657,urban,Wholesale,1.8123781289400311,107.7256584459201,1.8640645516202987
Bangladesh,South Asia,Market_401,Sugar,kg,2020-09-10 03:56:51,10.397580845503732,89.99703667639128,10,44.24956986764541,9,Agriculture,Cash,10.358462706512372,0,Drought,0.6839332495738095,0.10391392634213237,0.41921923694914504,2.077807497077076,0.2505656575417534,0.8629270727098011,Urban,Retail,2.496991801250676,123.59950805371612,2.459844639219555
Bangladesh,West Africa,Market_293,Milk,kg,2017-12-13 22:52:27,-12.254051857232264,72.44844701457538,3,55.91952029861937,11,Casual Labor,Food,2.957792330449974,0,Drought,0.10481807338423309,0.8692306494653914,0.7986951741610107,2.5824993345291833,0.6621719022420711,0.5663249219279538,Urban,Retail,2.115400269660931,,2.1126656817656464
South Sudan,West Africa,Market_407,Onion,kg,2018-02-18 00:41:02,-5.589144589206034,45.076683778658136,4,29.2900954894982,25,Casual Labor,,6.270437082887316,1,Flood,0.8510389793606886,0.6996822884865855,0.23401071274689791,1.3469581174388945,0.17700239976784482,0.5841733405318429,Rural,Wholesale,2.7446240835367024,162.12743359453847,2.6230292257925525
Nigeria,East Africa,Market_177,Sugar,kg,2023-04-25 00:52:50,6.84887655133317,73.32371874145034,11,40.34112124523497,3,CASUAL LABOR,None,12.394919485154869,0,Flood,0.8346290694026064,0.10794542822688469,0.2932849485829658,,0.010350410817909994,0.5051480863231289,Rural,retail,2.7738450537736186,167.23961040641544,2.809722069340053
Ethiopia,Horn of Africa,Market_445,Tomato,kg,2019-05-27 08:27:13,-15.007861499483308,63.87339105784968,11,37.38641602399444,4,CASUAL LABOR,Food,0.854557473018061,0,Drought,0.5377194653348019,0.37953224745363134,0.695860456411421,1.0372322321194023,0.5808842685341312,1.1992323598638293,RURAL,wholesale,2.0038804125000826,108.63599785383724,2.0473351298133697
Afghanistan,East Africa,Market_177,Rice,kg,2021-10-09 22:52:09,10.815902719564619,110.08253218230503,3,25.55596531595097,29,casual labor,None,5.114902325156851,0,None,0.3132414569687954,0.3781143648870734,0.26041983266467095,2.0013209363540896,0.06675465427015603,0.41456564465510926,Rural,RETAIL,1.9865438041674102,138.05119568999433,2.004609776201479
Yemen,Middle East,Market_61,Sorghum,kg,2020-03-21 18:01:10,-14.662409108951394,99.4427949101724,11,40.09853149147255,23,small business,Cash,5.878751069845499,0,Flood,0.4008709611789769,0.7041371313897011,0.4545676474858354,2.374792196048449,0.45183175053130487,1.18840225954066,Rural,RETAIL,2.5560885759470464,110.86219708038898,2.646640848990029
Yemen,Horn of Africa,Market_77,Millet,kg,2023-08-20 04:59:49,-7.021833958631806,93.11226981621358,3,51.77613454541127,38,Agriculture,None,6.8440988387856265,0,Conflict,0.48440329026879125,0.14981838790948698,0.7008961928451327,1.6466240834330295,0.4340923817659932,1.0695114545939925,Urban,Retail,2.036949695581652,132.6823479106416,2.120235221304854
Bangladesh,East Africa,Market_416,Tomato,kg,2018-01-30 19:54:08,-10.498853066602605,59.44442008365921,8,20.57800751882173,34,small business,,8.423843906208536,0,Conflict,0.24311059980794053,0.061487587445507086,0.37333030640254217,1.047373463013113,0.9520982517383965,1.10122108992545,Urban,Wholesale,2.331162887574472,155.98462095938754,2.305677579773123
South Sudan,South Asia,Market_383,Sunflower Oil,kg,2021-10-12 14:13:02,-17.56057753531457,42.56538437661044,4,50.208192303669634,4,small business,Food,7.455880719600089,0,Flood,0.6472522065857237,0.025024870444392833,0.8225046531559885,1.133775527684476,0.120713099730131,1.167135242851877,rural,Retail,2.9616398750456425,174.07193261197804,2.9569809279943358
South Sudan,Middle East,Market_86,Fish,kg,2022-02-09 17:58:50,-9.173726524381888,107.82110857449584,3,42.99716459685104,4,casual labor,None,2.5239148150905217,0,Drought,0.23664359327469198,0.8674241502236508,0.9679713756016237,1.312208187861591,0.5005411882075008,0.48604118079886394,Urban,Retail,4.609142483267396,296.22111676710347,4.716095380822236
